fraud_bool,income,name_email_similarity,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_24h,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,keep_alive_session,device_distinct_emails_8w,month,payment_type_AA,payment_type_AB,payment_type_AC,payment_type_AD,payment_type_AE,employment_status_CA,employment_status_CB,employment_status_CC,employment_status_CD,employment_status_CE,employment_status_CF,employment_status_CG,housing_status_BA,housing_status_BB,housing_status_BC,housing_status_BD,housing_status_BE,housing_status_BF,housing_status_BG,source_INTERNET,source_TELEAPP,device_os_linux,device_os_macintosh,device_os_other,device_os_windows,device_os_x11
0,0.3,0.4548375741474278,116.0,10,2.9707008369561265,33.67251603816721,2396,4549.057383148106,14,159,0,0,1,30.0,0,200.0,0,0,1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.0626835754419259,151.0,50,0.0434069172272637,-1.1554363639534353,1394,8555.985752379745,1,172,1,1,0,30.0,0,500.0,0,0,1.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.5193145320160709,10.0,40,0.0257376790031965,-1.6048186233393107,3328,5571.005649147839,12,202,1,0,1,1.0,0,500.0,0,0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.5407540213604274,27.0,40,0.0119737266668064,-0.8492659504722392,3765,7405.8212516223,8,70,0,1,1,5.0,1,200.0,0,1,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.4617261393310689,81.0,30,0.0257139593571386,6.7683532672451925,1036,3696.852837128992,6,45,0,1,1,28.0,0,200.0,0,1,1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.6000000000000001,0.2231759203859084,148.0,10,0.0188275532366432,-1.0294727660622598,3905,4972.869598136028,6,112,1,1,1,31.0,0,200.0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.9,0.7233048246784752,57.0,40,0.0132822828396636,-0.372894945646721,1296,2499.4757975081925,9,148,1,1,1,26.0,0,500.0,0,0,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.4930768813495649,42.0,40,0.0356195202461698,27.358100350626664,260,3486.588529555169,6,110,1,1,0,1.0,0,200.0,0,1,1.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.3,0.6793989686409057,356.0,50,0.0280479589483581,-1.309405862483523,553,2295.828932172452,5,192,0,1,1,1.0,0,1500.0,0,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.5726417044443127,26.0,30,0.001147683632296,-0.4249280726247661,1331,8234.537170492793,8,182,0,0,1,10.0,0,1500.0,1,1,1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.5,0.1048537122314698,25.0,30,0.0026164008705321,13.452574302440462,909,6388.888753017691,4,76,1,0,1,3.0,0,200.0,0,0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.5,0.6944600316701194,54.0,40,0.0237173281186971,-1.0875469856688358,1917,5044.11545136544,11,241,0,1,1,1.0,1,1500.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.2,0.7469868755033877,138.0,50,0.0292332848422614,-1.519470788496642,1147,2836.1710052263543,6,94,1,1,0,26.0,1,200.0,0,0,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.2506669078407028,44.0,30,0.0117512452466881,44.039592213529374,914,5297.17280269598,7,115,1,1,1,26.0,1,200.0,0,1,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.930940097249898,59.0,30,0.0077022241707275,-0.7556940596686821,2342,3658.047247744288,18,51,1,0,1,21.0,0,200.0,0,0,1.0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.3720683721580053,12.0,30,0.003660926429686,-0.7086735518663295,1963,3104.719782329509,11,196,0,1,0,1.0,1,1000.0,0,1,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.2537947365113861,43.0,50,0.0040489674041734,-0.4800588150993926,1578,3928.5280350713374,5,165,1,1,1,31.0,0,200.0,0,1,1.0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.1154986993248837,12.0,30,0.0168302073854583,15.472175289410169,1499,4065.8705507160585,9,123,0,1,1,1.0,1,500.0,0,1,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.5,0.1188680268095943,32.0,40,0.0022975008817531,-0.5487961603032402,1064,4107.255948724107,8,77,0,0,1,31.0,0,200.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.6000000000000001,0.403256593239582,8.0,30,0.0041457279097471,-0.8826488592192601,807,3054.4884518885387,18,53,1,1,0,15.0,0,200.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.1143704114350439,3.0,30,0.0005069028546862,15.812426131108952,760,5133.348875149554,14,64,1,0,1,31.0,0,200.0,0,1,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.1,0.7238116651826377,73.0,50,0.0085136841291191,-1.7003766883451636,1327,4287.355257747525,7,115,0,0,1,30.0,0,1000.0,0,1,1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.9,0.7277209337153407,76.0,20,0.0201298153203379,51.96586035784578,320,6244.311366847113,6,109,1,0,1,2.0,0,200.0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.8,0.8582325074546846,184.0,40,0.0168497240232977,-0.9234432517642552,2856,5555.72611813086,17,287,0,0,1,31.0,0,1000.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.1,0.7409719453549518,278.0,30,14.992372355791574,27.046303016996934,1366,3929.997753937129,7,113,0,0,1,31.0,0,200.0,0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.3226396786509849,90.0,30,0.0301284035909057,-1.0856773054318634,1553,5350.313274551257,11,76,0,1,1,1.0,0,200.0,0,0,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.7878051826868651,132.0,50,0.0418409129213773,-1.5264263820058102,2351,5803.034275228169,4,65,0,1,1,10.0,1,200.0,0,0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.9263673385398572,199.0,10,0.0346919076357253,-1.3465024583194127,1888,4505.45079604639,6,146,0,1,1,25.0,0,200.0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.8767030175235525,13.0,20,73.10900603852187,-0.8173595023002007,2120,5464.853897035578,9,109,1,0,1,19.0,0,200.0,0,1,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.4772390735794821,76.0,60,0.0025222411329326,-0.93674325869296,822,4771.483531053014,6,102,0,1,0,30.0,0,200.0,0,0,1.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.6000000000000001,0.558153275506795,50.0,50,0.0225001405204203,-0.5426977059811879,880,6168.898805907581,4,223,1,1,0,5.0,1,1000.0,0,0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.6000000000000001,0.3281975876505169,164.0,20,0.0310500179812646,-1.3120930624170235,1387,7283.086319333779,14,69,0,1,1,1.0,0,200.0,0,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.4,0.1911234105484171,43.0,40,0.022510756238232,-0.6802300410387437,2241,3836.8526999832616,7,64,0,1,1,28.0,1,200.0,0,1,1.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.3371351763222066,41.0,20,0.0014114251471505,30.65547488327197,1277,5500.097657095394,8,175,1,0,1,10.0,1,500.0,0,1,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.9,0.7265362959288931,135.0,60,0.0107156258722023,-0.9771213370157434,1255,6201.0447390880445,4,239,1,1,1,28.0,1,1500.0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.3716897583345282,4.0,40,0.0220746096497815,-0.6776588476012295,522,4478.007955439487,4,92,1,1,1,1.0,0,1500.0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.5,0.7718071981604608,56.0,30,0.0122757936350945,-0.7380403632365473,2269,5072.401413919471,15,59,0,0,1,30.0,0,200.0,0,0,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.5,0.1007930719094268,139.0,40,0.0274763560593131,24.20261002844036,545,3947.27055247832,5,93,1,1,1,25.0,0,200.0,0,0,1.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.6801700384474768,132.0,40,0.0104458603699758,-0.528398112360177,2917,2688.7693404263127,6,115,0,0,1,25.0,0,200.0,0,1,1.0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.8,0.6298982703867269,54.0,50,0.0170371217268452,48.55016316603137,4931,5696.635087311787,6,166,1,1,1,28.0,1,1000.0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.214176622448148,150.0,40,0.0068486776647887,-1.2431630603662864,1207,4788.7113848573545,17,123,0,1,1,30.0,0,200.0,0,1,1.0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.6000000000000001,0.554030706756332,228.0,10,0.0043351894213645,-0.6158060934762397,900,2960.694352955677,10,101,1,1,1,11.0,0,200.0,0,0,1.0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.1,0.7718886696640129,108.0,40,0.0355903051957802,-0.8301565697444457,1078,5431.926059352585,4,169,0,1,1,21.0,1,1500.0,0,0,1.0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.4111197957648613,25.0,30,0.0375462843463968,-1.395761021893834,977,7760.1503905934305,15,183,0,1,1,1.0,0,1500.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.2,0.6081828490725231,229.0,40,0.0356230997769701,-0.7182646175283303,1131,4370.045777671635,1,204,1,1,1,30.0,0,500.0,0,0,1.0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.3174467304149368,4.0,20,0.0082524964049691,-0.6685729794713064,465,3672.150987902825,13,108,0,0,1,1.0,0,500.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.7000000000000001,0.1994252116382349,22.0,20,0.0095807545481666,49.96011261708836,3536,6836.288269832571,14,108,0,0,1,30.0,0,200.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.1,0.8077682736233008,382.0,50,0.0087523769111774,34.804646703564266,1127,5113.471042961086,8,217,0,0,1,28.0,1,1500.0,0,0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.1,0.2528984944193294,34.0,30,0.0240282806476891,49.98926165966002,1787,7254.395715202262,12,74,1,0,1,1.0,0,200.0,0,0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.9,0.3569651577638859,124.0,30,0.0237155561377769,-1.0545175874436843,1206,3881.060447767131,6,177,0,0,1,1.0,1,1000.0,0,1,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.4,0.8341353306143751,12.0,30,0.0237578848170381,-1.0986426338437707,1838,7451.426674492999,16,230,1,0,1,2.0,1,1000.0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.4,0.105160356455083,197.0,40,0.0472082592962028,-0.7652904594779094,3761,4403.937948467881,5,39,1,1,1,1.0,0,200.0,0,1,1.0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.6000000000000001,0.1873158763243916,79.0,20,0.0247287929357495,-0.9454904645049532,2555,5929.33938669092,11,132,0,0,1,1.0,0,200.0,0,1,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.1,0.4324629415131919,9.0,40,0.0010419621739395,96.38241087517386,267,2514.8421255289795,7,126,0,1,1,1.0,0,200.0,0,0,1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.1971355007757062,51.0,50,0.0356310478227762,-1.2037519377064914,1181,3682.54237244228,4,158,0,1,1,30.0,0,1000.0,0,0,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.2,0.3266204077295683,13.0,40,0.0210732868366634,23.61375158111509,1182,7097.053714230853,18,68,0,0,1,29.0,1,1500.0,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.8,0.1975036335064178,54.0,20,0.0162820638423543,-1.0272629302823195,998,6698.375462472121,15,61,1,0,1,28.0,0,200.0,0,1,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.8,0.7301925281632652,0.0,30,0.0085373229366314,-0.608393063223817,1210,2540.69284283026,8,214,1,0,1,1.0,0,500.0,0,0,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.4947492793258373,12.0,20,0.0133671081301295,35.704812742397024,155,2718.3314059519635,8,92,1,0,1,25.0,0,200.0,0,0,1.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.7000000000000001,0.1306900187085122,17.0,50,0.0357056941358081,48.99654005073533,3919,4353.852434405916,5,122,1,1,1,2.0,1,200.0,0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.8,0.7373224898318577,35.0,40,0.0089020007630471,35.578965347570296,2617,7002.6432907160815,8,143,1,0,0,2.0,0,500.0,0,0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.1289659807679287,377.0,40,0.011809772353722,42.630571993437655,1797,5835.872007353876,8,228,1,0,1,29.0,0,1500.0,0,0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.7000000000000001,0.6312964315697991,324.0,40,0.0509777251098302,20.477568582638096,1497,4792.335220322192,5,-134,1,1,1,15.0,0,200.0,0,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.3,0.4914476866648997,68.0,20,0.0221603880267004,32.68738457006276,3582,4409.205734831625,12,92,0,1,1,28.0,0,200.0,1,0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.4,0.9977726910278776,8.0,30,0.0019920456668733,-0.8491847504075253,3815,3227.3755501273467,15,96,0,0,1,19.0,0,200.0,1,0,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.4444999074185669,63.0,30,0.0331156077326678,-1.6285696534743326,1626,5815.358211060634,17,46,1,0,1,1.0,1,200.0,0,1,1.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.7269415299353469,306.0,50,0.0203815190663148,19.04151403548556,691,5591.771040879109,6,71,0,1,0,30.0,1,500.0,0,0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.5,0.3267576391686253,154.0,30,0.0187640820441587,10.19673566136784,1224,5683.09583991915,18,150,0,1,1,31.0,1,200.0,0,0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.8880477962833017,3.0,20,0.0137233395613754,-1.4591284048825748,471,4198.061540326853,15,121,1,0,1,11.0,0,500.0,0,0,2.0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.6000000000000001,0.8426037618416633,376.0,30,2.5962811323081936,43.72380986458151,3069,4985.482500813853,9,69,0,1,1,15.0,0,200.0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.7549373701857648,36.0,30,0.0105492156841018,-0.632309519160013,1928,4317.718691757348,13,208,1,0,1,1.0,0,500.0,1,1,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.901278254404646,171.0,50,0.0081669902417176,50.815087553926105,859,6156.721111731928,8,79,0,0,1,31.0,1,200.0,0,0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.8832094772696514,41.0,20,0.0168277046240857,51.035617535091546,2382,6355.588335128897,13,85,0,0,1,31.0,0,200.0,0,0,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.5072742231256776,41.0,20,0.0132296817941782,-1.1064761876441451,3133,7575.552101424901,15,27,0,1,1,25.0,0,200.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.4969039859964644,35.0,20,0.0067762422859796,-1.5184962980705414,1926,3438.905666485057,11,112,1,0,1,22.0,0,200.0,0,0,1.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.9,0.0831999911229807,50.0,30,0.0326711250733922,26.892735761496898,960,6481.7208944211925,5,136,1,1,1,1.0,0,200.0,0,1,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.3231517544987605,54.0,40,0.0120824736996943,-0.2739140166377646,751,3021.8406502496405,8,122,1,0,1,2.0,0,200.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.3,0.954182148580806,38.0,20,0.0083991254009547,-1.4012740199391935,2489,4867.0630400761465,9,166,1,1,1,25.0,0,500.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.9,0.6088389705378523,186.0,40,0.028822906348615,49.98124473424545,629,2931.5954124979603,5,163,0,0,1,2.0,1,1000.0,0,1,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.6905279000157346,171.0,40,0.0060480197570565,-0.8118475016058984,1136,3761.848037249519,7,240,0,0,1,15.0,0,200.0,0,0,1.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.6000000000000001,0.4766395847124127,76.0,30,0.0072128051929401,-0.6662546425422392,834,2607.1137106587767,8,178,1,0,1,5.0,0,200.0,0,1,1.0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.8,0.1370405190669849,3.0,40,7.517650597954531,44.83119529517506,802,5801.168254463642,8,67,1,0,1,29.0,0,200.0,0,1,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.7867125268781937,171.0,20,0.0080288444427102,-1.240356312780237,1471,3068.8115787134248,11,138,1,1,1,25.0,0,200.0,0,1,1.0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.7536196334049245,46.0,40,0.00934864908696,51.92952425643684,870,6789.294921824207,3,46,1,0,1,2.0,0,200.0,0,0,1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.4,0.322461407756155,179.0,40,0.001376761780882,-0.7845920039801597,813,6338.707861789096,7,184,0,1,0,1.0,1,1500.0,0,0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.8070866359929963,42.0,30,0.0029881710768835,26.724016176226808,1781,4542.021714598536,11,222,1,0,1,25.0,0,1000.0,0,0,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.8,0.040148035283622,2.0,40,16.01828478549703,31.87965318635752,1372,2924.0617339571404,7,143,1,1,1,28.0,0,200.0,0,0,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.1281352799660041,90.0,30,0.0207808889668178,-1.0152101724845373,2179,4359.11405511099,13,102,1,0,1,1.0,0,200.0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.8182611828942695,34.0,40,0.0065415768802645,-0.7966086274129588,1013,4171.765047826715,8,230,1,0,1,10.0,1,1500.0,0,0,1.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.9948728862622744,21.0,30,0.045048660783319,-0.4206819121333374,905,3980.6099202072887,11,218,1,0,1,1.0,1,1500.0,0,0,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.9431331352899174,186.0,40,0.0141487879766977,-0.6124505114478178,967,3437.5211792297414,7,165,0,0,1,21.0,0,1000.0,0,0,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.8044545251612993,176.0,30,0.0158764273377944,50.71547446281527,904,4487.1907678856105,6,193,1,1,1,1.0,1,1500.0,0,0,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.9,0.7372969144309355,22.0,30,0.0043438423792884,-0.3991903191840575,169,2670.762792065936,11,133,1,1,1,19.0,0,200.0,0,0,1.0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.3,0.5119403300734576,148.0,40,0.0085818124302172,49.296526648380286,3967,6768.861493484716,7,209,0,1,1,28.0,0,1500.0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.2493986748822836,89.0,40,0.0089312327895313,-0.9076292421971348,1207,4986.024824483953,5,190,1,0,1,5.0,0,1000.0,0,0,1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0.1,0.102309255674026,7.0,20,0.0048154898112051,-1.0515769314704837,1919,4898.424096341928,13,117,0,0,1,21.0,0,200.0,0,0,1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.7638942592715375,6.0,40,0.0325273779715583,-1.071618347967302,1121,3850.3565303660735,17,56,1,1,1,1.0,1,200.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.495894389076854,12.0,30,0.0209987698653044,-1.3872148663662784,1794,5625.449209510388,10,200,1,0,1,2.0,0,990.0,0,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.4,0.340005751907256,339.0,20,0.0035913216125521,-0.6611579545167698,3521,5550.592232356714,19,118,1,1,0,15.0,0,200.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.9,0.1958243374598789,25.0,40,0.0083441169835805,-0.909101388388331,1095,4531.191301958104,4,91,0,1,0,2.0,0,200.0,0,1,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.4,0.6351490648536323,5.0,20,0.0272209967943029,-1.3815995333787483,2919,4890.388721444726,19,170,0,0,1,1.0,1,200.0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.8792282651155982,203.0,50,0.0256480339064089,-1.2049633942612754,1769,4911.223123935857,4,37,0,1,1,28.0,1,200.0,0,1,1.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
